job_output_id,configuration_id,observation_code,end_time
,30fcd3c8-3cf3-48c2-ae03-158b3090dec8,DSR,2020-02-19 03:27:23.603
,30fcd3c8-3cf3-48c2-ae03-158b3090dec8,DINP,2020-02-19 03:29:34.786
,30fcd3c8-3cf3-48c2-ae03-158b3090dec8,RTLC,2020-02-19 03:29:40.299
,30fcd3c8-3cf3-48c2-ae03-158b3090dec8,DSR,2020-02-19 03:29:45.732
,ed391b1a-bf41-4cda-8636-427091d8213c,STLP,2020-02-20 02:07:47.053
,ed391b1a-bf41-4cda-8636-427091d8213c,DSR,2020-02-20 02:07:50.304
,ed391b1a-bf41-4cda-8636-427091d8213c,DSR,2020-02-20 02:07:53.384
,ed391b1a-bf41-4cda-8636-427091d8213c,DSR,2020-02-20 02:07:56.311
,ed391b1a-bf41-4cda-8636-427091d8213c,DSR,2020-02-20 02:07:58.941
,ed391b1a-bf41-4cda-8636-427091d8213c,SBLR,2020-02-20 02:08:01.928
,401b9e43-587f-486a-b08a-782dfe30d2da,PV,2020-02-20 03:08:46.186
,ed391b1a-bf41-4cda-8636-427091d8213c,RTLC,2020-02-20 02:10:06.339
,ed391b1a-bf41-4cda-8636-427091d8213c,DINP,2020-02-20 02:12:24.327
,ed391b1a-bf41-4cda-8636-427091d8213c,BRSCR,2020-02-20 02:10:06.839
,401b9e43-587f-486a-b08a-782dfe30d2da,HSC,2020-02-20 03:08:39.799
,ed391b1a-bf41-4cda-8636-427091d8213c,PV,2020-02-20 02:10:07.845
,ed391b1a-bf41-4cda-8636-427091d8213c,TASP,2020-02-20 02:12:26.661
,ed391b1a-bf41-4cda-8636-427091d8213c,GQU,2020-02-20 02:10:08.511
,ed391b1a-bf41-4cda-8636-427091d8213c,DSR,2020-02-20 02:10:09.119
,ed391b1a-bf41-4cda-8636-427091d8213c,DSR,2020-02-20 02:10:09.832
,ed391b1a-bf41-4cda-8636-427091d8213c,SBLP,2020-02-20 02:10:10.403
,ed391b1a-bf41-4cda-8636-427091d8213c,DINP,2020-02-20 02:10:10.875
,ed391b1a-bf41-4cda-8636-427091d8213c,BARP,2020-02-20 02:12:12.279
,ed391b1a-bf41-4cda-8636-427091d8213c,STLC,2020-02-20 02:12:14.562
,ed391b1a-bf41-4cda-8636-427091d8213c,ERM,2020-02-20 02:14:29.019
,ed391b1a-bf41-4cda-8636-427091d8213c,DSR,2020-02-20 02:12:16.913
,401b9e43-587f-486a-b08a-782dfe30d2da,TILP,2020-02-20 03:08:41.11
